14.84
14.65
14.65
14.84
13.54
12.69
13.02
13.09
13.09
13.02
13.09
12.89
13.35
13.54
13.87
14.19
14.71
14.52
14.52
14.65
15.17
14.65
14.19
14.65
15.17
15.04
15.17
15.62
15.82
15.3
15.3
15.3
15.62
15.95
15.95
15.95
16.47
16.6
16.99
17.12
16.93
16.93
16.93
17.58
17.77
18.23
18.23
18.36
18.55
18.23
17.45
17.25
17.45
17.32
17.45
16.67
16.6
16.99
16.93
16.8
16.73
16.41
16.28
16.34
15.95
15.3
15.95
16.8
16.93
16.6
16.01
16.47
16.6
16.67
16.47
16.41
16.28
16.34
16.6
16.15
16.01
15.82
16.01
16.6
17.12
17.45
17.45
17.32
17.58
17.45
16.93
17.32
17.25
17.12
16.67
16.67
17.32
17.32
17.25
16.93
16.6
16.28
16.01
15.95
15.95
15.95
16.15
16.47
16.47
16.28
16.01
16.01
16.15
16.28
16.28
15.82
15.62
15.36
15.3
15.17
15.04
14.84
15.49
16.01
16.28
16.6
16.93
16.8
17.32
17.25
17.12
17.12
17.45
17.45
17.25
16.67
16.93
16.99
16.67
16.34
16.28
16.34
16.28
16.28
16.99
16.99
16.99
16.73
16.67
16.8
16.8
16.8
16.8
16.8
16.93
17.45
17.45
17.45
17.45
17.58
18.23
18.1
18.23
18.23
17.9
17.77
17.9
17.77
17.77
17.77
17.58
17.9
18.23
18.23
18.29
18.1
17.97
17.77
17.58
17.9
18.23
17.97
17.9
18.23
17.77
17.97
17.77
17.77
17.77
18.1
18.1
18.1
18.23
18.1
18.1
17.97
17.97
17.71
17.77
17.51
17.51
17.51
17.25
17.06
17.12
17.12
17.12
17.45
18.16
19.4
20.7
20.64
20.64
20.44
20.38
19.53
20.05
21.03
20.44
19.79
19.73
19.86
19.86
19.34
19.53
20.12
20.57
21.16
21.16
21.87
21.74
21.61
22
21.81
21.42
20.7
21.03
20.57
20.12
20.38
20.38
20.9
20.83
20.18
20.7
20.51
20.38
20.7
20.64
20.31
20.51
20.57
20.05
20.05
20.05
19.99
20.7
21.09
21.68
22.46
22.13
21.42
21.48
21.48
20.96
20.64
20.57
20.31
19.86
20.7
20.51
21.09
21.22
21.61
21.87
21.61
21.61
21.74
21.42
21.48
21.29
20.77
20.57
20.7
20.7
21.03
21.68
21.68
21.87
21.87
21.87
21.87
22.13
22.13
21.74
21.74
22
22
22.66
22.46
22.46
21.94
22.53
22.13
22.26
21.94
21.81
22.33
22.46
22.59
22.79
22.46
22.33
20.96
20.7
20.51
20.31
20.7
20.44
20.31
20.31
20.7
20.7
21.03
20.64
20.83
20.44
20.12
20.38
20.57
20.51
20.12
20.05
19.99
19.92
19.2
19.73
19.73
19.73
19.73
19.92
20.51
20.44
20.51
20.83
20.9
21.03
21.09
21.22
21.55
21.87
21.94
21.42
21.29
21.29
21.29
21.48
21.74
21.81
21.74
21.87
21.94
22.2
22.33
22.33
22.26
22.46
22.46
21.94
21.81
21.87
22.33
22.98
22.46
22.46
22.66
22.46
22.13
22.13
22.13
22.13
22.33
22.66
22.79
23.05
23.18
22.26
22.26
22.79
22.92
22.92
23.31
22.92
22.92
21.94
21.81
22.13
22.13
21.94
21.81
21.81
21.48
21.87
21.61
21.48
21.35
21.16
21.48
21.16
21.22
21.81
21.81
21.48
21.29
21.29
20.64
20.57
20.44
20.18
20.38
20.38
20.31
20.51
20.31
20.51
20.31
19.99
19.66
19.79
20.05
20.38
20.51
20.51
20.9
21.22
21.68
21.29
21.22
21.35
21.35
21.35
21.55
21.68
22.33
22.33
22.2
22.33
22.33
22.33
22.13
22.2
22.66
23.76
23.31
23.31
23.31
23.18
23.31
23.18
22.98
23.11
23.31
22.98
22.79
23.11
23.11
22.98
22.98
22.66
22.33
22
22.33
22.66
22.66
23.18
23.31
23.31
23.31
23.96
23.63
23.63
23.31
23.44
23.11
22.66
22.33
22.13
21.68
21.81
21.35
21.16
21.35
21.68
21.35
21.48
21.87
22.33
22.2
22.33
22.13
22
22.33
22.2
22.33
22.33
22.2
22.2
22.2
22
21.87
22
22
21.87
22.2
22.53
22.79
22.66
22.53
22.53
22.33
22.66
22.98
22.66
22.33
